Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Protein processing in endoplasmic reticulum	9/171	5.472527e-11	5.800878e-09	0	0	3.436979e+01	8.121133e+02	DNAJB1;HSP90AA1;HSP90AB1;HSPA5;SEC61G;CRYAB;HSPA1B;HSPA1A;HSP90B1
KEGG_2021_Human	Lipid and atherosclerosis	8/215	1.102655e-08	5.844071e-07	0	0	2.313219e+01	4.238502e+02	HSP90AA1;HSP90AB1;HSPA5;CCL2;SOD2;HSPA1B;HSPA1A;HSP90B1
KEGG_2021_Human	Glycolysis / Gluconeogenesis	5/67	2.473742e-07	8.740557e-06	0	0	4.457213e+01	6.780475e+02	LDHA;TPI1;PGAM1;PGK1;ENO1
KEGG_2021_Human	Antigen processing and presentation	5/78	5.318948e-07	1.409521e-05	0	0	3.783486e+01	5.465934e+02	HSP90AA1;HSP90AB1;HSPA5;HSPA1B;HSPA1A
KEGG_2021_Human	Estrogen signaling pathway	5/137	8.614479e-06	1.826270e-04	0	0	2.086174e+01	2.432910e+02	HSP90AA1;HSP90AB1;HSPA1B;HSPA1A;HSP90B1
KEGG_2021_Human	IL-17 signaling pathway	4/94	4.055654e-05	7.164988e-04	0	0	2.386667e+01	2.413592e+02	HSP90AA1;HSP90AB1;CCL2;HSP90B1
KEGG_2021_Human	Longevity regulating pathway	4/102	5.585247e-05	8.457659e-04	0	0	2.190954e+01	2.145557e+02	SOD2;CRYAB;HSPA1B;HSPA1A
KEGG_2021_Human	HIF-1 signaling pathway	4/109	7.236571e-05	9.588456e-04	0	0	2.044170e+01	1.948866e+02	LDHA;SLC2A1;PGK1;ENO1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	4/139	1.853102e-04	2.182543e-03	0	0	1.587508e+01	1.364221e+02	HSP90AA1;HSP90AB1;CCL2;HSP90B1
KEGG_2021_Human	Legionellosis	3/57	2.166429e-04	2.296415e-03	0	0	2.910088e+01	2.455317e+02	BNIP3;HSPA1B;HSPA1A
KEGG_2021_Human	Central carbon metabolism in cancer	3/70	3.978800e-04	3.834116e-03	0	0	2.343912e+01	1.835133e+02	LDHA;PGAM1;SLC2A1
KEGG_2021_Human	PPAR signaling pathway	3/74	4.685065e-04	4.124860e-03	0	0	2.211416e+01	1.695263e+02	UBC;PLIN2;ANGPTL4
KEGG_2021_Human	NOD-like receptor signaling pathway	4/181	5.058790e-04	4.124860e-03	0	0	1.208246e+01	9.169633e+01	HSP90AA1;HSP90AB1;NAMPT;CCL2
KEGG_2021_Human	Protein export	2/23	1.009406e-03	7.288404e-03	0	0	4.868864e+01	3.358734e+02	HSPA5;SEC61G
KEGG_2021_Human	Prostate cancer	3/97	1.031378e-03	7.288404e-03	0	0	1.668393e+01	1.147330e+02	HSP90AA1;HSP90AB1;HSP90B1
KEGG_2021_Human	Glucagon signaling pathway	3/107	1.368901e-03	9.068968e-03	0	0	1.507212e+01	9.938172e+01	LDHA;PGAM1;SLC2A1
KEGG_2021_Human	Salmonella infection	4/249	1.654151e-03	1.031412e-02	0	0	8.698952e+00	5.571215e+01	HSP90AA1;HSP90AB1;HSP90B1;S100A10
KEGG_2021_Human	Prion disease	4/273	2.312129e-03	1.361587e-02	0	0	7.913192e+00	4.802980e+01	EGR1;HSPA5;HSPA1B;HSPA1A
KEGG_2021_Human	Necroptosis	3/159	4.211952e-03	2.349826e-02	0	0	1.002176e+01	5.481732e+01	HSP90AA1;HSP90AB1;GLUL
KEGG_2021_Human	Mitophagy	2/68	8.574669e-03	4.544575e-02	0	0	1.545688e+01	7.355839e+01	BNIP3;UBC
KEGG_2021_Human	Thyroid hormone synthesis	2/75	1.035158e-02	5.225085e-02	0	0	1.396979e+01	6.385056e+01	HSPA5;HSP90B1
KEGG_2021_Human	Chemical carcinogenesis	3/239	1.286122e-02	6.196769e-02	0	0	6.597792e+00	2.872374e+01	HSP90AA1;HSP90AB1;HSP90B1
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	2/100	1.788046e-02	7.897203e-02	0	0	1.039299e+01	4.182187e+01	EGR1;CCL2
KEGG_2021_Human	Progesterone-mediated oocyte maturation	2/100	1.788046e-02	7.897203e-02	0	0	1.039299e+01	4.182187e+01	HSP90AA1;HSP90AB1
KEGG_2021_Human	Th17 cell differentiation	2/107	2.030157e-02	8.422146e-02	0	0	9.696703e+00	3.778860e+01	HSP90AA1;HSP90AB1
KEGG_2021_Human	Insulin resistance	2/108	2.065809e-02	8.422146e-02	0	0	9.604741e+00	3.726302e+01	PPP1CB;SLC2A1
KEGG_2021_Human	Toxoplasmosis	2/112	2.211033e-02	8.676069e-02	0	0	9.253613e+00	3.527209e+01	HSPA1B;HSPA1A
KEGG_2021_Human	Pathways in cancer	4/531	2.291792e-02	8.676069e-02	0	0	3.986256e+00	1.505145e+01	HSP90AA1;HSP90AB1;SLC2A1;HSP90B1
KEGG_2021_Human	FoxO signaling pathway	2/131	2.955965e-02	1.073950e-01	0	0	7.883125e+00	2.775920e+01	BNIP3;SOD2
KEGG_2021_Human	Vascular smooth muscle contraction	2/133	3.039480e-02	1.073950e-01	0	0	7.761989e+00	2.711638e+01	PPP1CB;ADM
KEGG_2021_Human	Measles	2/139	3.295615e-02	1.101680e-01	0	0	7.419802e+00	2.532065e+01	HSPA1B;HSPA1A
KEGG_2021_Human	Nitrogen metabolism	1/17	3.429757e-02	1.101680e-01	0	0	3.116094e+01	1.050959e+02	GLUL
KEGG_2021_Human	Phenylalanine metabolism	1/17	3.429757e-02	1.101680e-01	0	0	3.116094e+01	1.050959e+02	MIF
KEGG_2021_Human	PI3K-Akt signaling pathway	3/354	3.572296e-02	1.113716e-01	0	0	4.410256e+00	1.469481e+01	HSP90AA1;HSP90AB1;HSP90B1
KEGG_2021_Human	Spliceosome	2/150	3.786344e-02	1.146721e-01	0	0	6.864518e+00	2.247285e+01	HSPA1B;HSPA1A
KEGG_2021_Human	Arginine biosynthesis	1/22	4.416483e-02	1.300409e-01	0	0	2.373571e+01	7.405131e+01	GLUL
KEGG_2021_Human	Influenza A	2/172	4.845011e-02	1.388030e-01	0	0	5.969532e+00	1.807109e+01	DNAJB1;CCL2
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	1/30	5.974820e-02	1.666660e-01	0	0	1.718103e+01	4.840956e+01	GLUL
KEGG_2021_Human	Diabetic cardiomyopathy	2/203	6.494252e-02	1.736488e-01	0	0	5.040949e+00	1.378323e+01	PPP1CB;SLC2A1
KEGG_2021_Human	Fructose and mannose metabolism	1/33	6.552783e-02	1.736488e-01	0	0	1.556797e+01	4.242708e+01	TPI1
KEGG_2021_Human	Propanoate metabolism	1/34	6.744666e-02	1.743743e-01	0	0	1.509545e+01	4.070366e+01	LDHA
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	1/35	6.936165e-02	1.745361e-01	0	0	1.465074e+01	3.909433e+01	NAMPT
KEGG_2021_Human	Tyrosine metabolism	1/36	7.127280e-02	1.745361e-01	0	0	1.423143e+01	3.758863e+01	MIF
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	1/37	7.318012e-02	1.745361e-01	0	0	1.383542e+01	3.617728e+01	GLUL
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	2/219	7.409552e-02	1.745361e-01	0	0	4.665485e+00	1.214146e+01	EGR1;SLC2A1
KEGG_2021_Human	Glycine, serine and threonine metabolism	1/40	7.887918e-02	1.817651e-01	0	0	1.276923e+01	3.243178e+01	PGAM1
KEGG_2021_Human	Ferroptosis	1/41	8.077126e-02	1.821650e-01	0	0	1.244937e+01	3.132430e+01	SAT1
KEGG_2021_Human	Shigellosis	2/246	9.040753e-02	1.848000e-01	0	0	4.143548e+00	9.958718e+00	BNIP3;UBC
KEGG_2021_Human	Pyruvate metabolism	1/47	9.204436e-02	1.848000e-01	0	0	1.082228e+01	2.581639e+01	LDHA
