Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Huntington disease	16/306	3.718544e-06	7.660201e-04	0	0	4.291090e+00	5.364797e+01	SLC1A3;NDUFC2;NDUFB1;UQCR11;NDUFC1;DNAH9;TUBB4B;DNALI1;SOD1;SEM1;TUBA1A;UQCRQ;POLR2I;IFT57;POLR2J;POLR2L
KEGG_2021_Human	Parkinson disease	13/249	3.102305e-05	3.195374e-03	0	0	4.245227e+00	4.406877e+01	NDUFC2;NDUFB1;UQCR11;NDUFC1;PARK7;TUBB4B;SEM1;UCHL1;TUBA1A;UQCRQ;GNAS;CALM1;CALM2
KEGG_2021_Human	Pathways of neurodegeneration	17/475	2.254127e-04	1.547834e-02	0	0	2.873433e+00	2.412987e+01	PRNP;NDUFC2;NDUFB1;UQCR11;NDUFC1;DNAH9;PARK7;TUBB4B;DNALI1;SOD1;SEM1;UCHL1;TUBA1A;UQCRQ;CALM1;IFT57;CALM2
KEGG_2021_Human	Prion disease	12/273	3.120249e-04	1.606928e-02	0	0	3.524844e+00	2.845405e+01	SEM1;PRNP;HSPA8;TUBA1A;UQCRQ;NDUFC2;NDUFB1;UQCR11;NDUFC1;HSPA2;TUBB4B;SOD1
KEGG_2021_Human	Oxidative phosphorylation	8/133	4.125107e-04	1.684536e-02	0	0	4.864248e+00	3.790829e+01	UQCRQ;NDUFC2;NDUFB1;NDUFC1;UQCR11;ATP6V0E2;ATP5MF;ATP6V1F
KEGG_2021_Human	Vibrio cholerae infection	5/50	5.208461e-04	1.684536e-02	0	0	8.381865e+00	6.336737e+01	SEC61G;GNAS;ATP6V0E2;PDIA4;ATP6V1F
KEGG_2021_Human	Glucagon signaling pathway	7/107	5.724151e-04	1.684536e-02	0	0	5.306486e+00	3.961635e+01	PKM;PGAM2;GNAS;PPP4R3A;ADCY2;CALM1;CALM2
KEGG_2021_Human	Aldosterone synthesis and secretion	6/98	1.983598e-03	5.107764e-02	0	0	4.926923e+00	3.065947e+01	GNAS;ADCY2;ATP1B1;CALM1;CALM2;AGT
KEGG_2021_Human	Estrogen signaling pathway	7/137	2.413718e-03	5.524732e-02	0	0	4.075676e+00	2.456241e+01	HSPA8;HSP90AA1;GNAS;ADCY2;HSPA2;CALM1;CALM2
KEGG_2021_Human	Protein export	3/23	3.383265e-03	6.243519e-02	0	0	1.124373e+01	6.396459e+01	SEC61G;SRP14;SRP9
KEGG_2021_Human	Gastric acid secretion	5/76	3.434094e-03	6.243519e-02	0	0	5.305434e+00	3.010304e+01	GNAS;ADCY2;ATP1B1;CALM1;CALM2
